ID,revolutions,humidity,vibration
90486,24.358,74.475,37.58
90487,24.359,74.475,3.76
90488,24.361,74.475,37.57
90489,24.362,74.475,3.76
90490,24.364,74.475,37.56
90491,24.365,74.474,3.76
90492,24.367,74.474,37.55
90494,24.37,74.474,37.54
90495,24.371,74.474,3.75
90496,24.373,74.474,37.53
90497,24.374,74.474,3.75
90498,24.376,74.474,37.52
90499,24.377,74.474,3.75
90501,24.38,74.474,75.0
90502,24.381,74.474,37.5
90503,24.383,74.474,3.75
90504,24.384,74.474,37.49
90505,24.386,74.474,3.75
90507,24.389,74.474,3.75
90508,24.39,74.474,37.47
90509,24.392,74.474,3.75
90510,24.393,74.474,37.46
90511,24.395,74.474,3.75
90514,24.399,74.473,37.44
90515,24.401,74.473,3.74
90516,24.402,74.473,37.43
90517,24.404,74.473,3.74
90518,24.405,74.473,37.42
90519,24.407,74.473,3.74
90520,24.408,74.473,37.41
90521,24.41,74.473,74.0
90523,24.412,74.473,3.74
90524,24.414,74.473,37.39
90525,24.415,74.473,3.74
90527,24.418,74.473,3.74
90528,24.42,74.473,37.37
90529,24.421,74.473,3.74
90530,24.423,74.473,37.36
90531,24.424,74.472,3.74
90532,24.426,74.472,37.35
90533,24.427,74.472,3.73
90534,24.429,74.472,37.34
90535,24.43,74.472,3.73
90537,24.433,74.472,3.73
90540,24.438,74.472,37.31
90541,24.439,74.472,73.0
90542,24.441,74.472,37.3
90543,24.442,74.472,3.73
90544,24.443,74.472,37.29
90546,24.446,74.472,37.28
90550,24.452,74.472,37.26
90551,24.454,74.472,3.73
90552,24.455,74.471,37.25
90553,24.457,74.471,3.72
90554,24.458,74.471,37.24
90557,24.463,74.471,3.72
90558,24.464,74.471,37.22
90559,24.466,74.471,3.72
90560,24.467,74.471,37.21
90562,24.47,74.471,37.2
90563,24.472,74.471,3.72
90564,24.473,74.471,37.19
90567,24.477,74.471,3.72
90568,24.479,74.471,37.17
90569,24.48,74.471,3.72
90570,24.482,74.471,37.16
90571,24.483,74.471,3.72
90574,24.488,74.47,37.14
90575,24.489,74.47,3.71
90576,24.491,74.47,37.13
90577,24.492,74.47,3.71
90578,24.494,74.47,37.12
90579,24.495,74.47,3.71
90580,24.497,74.47,37.11
90581,24.498,74.47,71.0
90582,24.0,74.47,37.1
90583,24.501,74.47,3.71
90584,24.503,74.47,37.09
90585,24.504,74.47,3.71
90586,24.505,74.47,37.08
90588,24.508,74.47,37.07
90589,24.51,74.47,3.71
90590,24.511,74.47,37.06
90591,24.513,74.47,3.71
90592,24.514,74.469,37.05
90593,24.516,74.469,3.7
90594,24.517,74.469,37.04
90595,24.519,74.469,3.7
90597,24.522,74.469,3.7
90598,24.523,74.469,37.02
90602,24.529,74.469,37.0
90603,24.531,74.469,3.7
90605,24.534,74.469,3.7
90606,24.535,74.469,36.98
90607,24.536,74.469,3.7
90608,24.538,74.469,36.97
90609,24.539,74.469,3.7
90610,24.541,74.469,36.96
90611,24.542,74.469,3.7
90612,24.544,74.468,36.95
90613,24.545,74.468,3.69
90614,24.547,74.468,36.94
90616,24.55,74.468,36.93
90619,24.554,74.468,3.69
90621,24.557,74.468,69.0
90622,24.559,74.468,36.9
90623,24.56,74.468,3.69
90625,24.563,74.468,3.69
90626,24.564,74.468,36.88
90627,24.566,74.468,3.69
90628,24.567,74.468,36.87
90630,24.57,74.468,36.86
90631,24.572,74.468,3.69
90632,24.573,74.467,36.85
90633,24.575,74.467,3.68
90634,24.576,74.467,36.84
90635,24.578,74.467,3.68
90636,24.579,74.467,36.83
90637,24.581,74.467,3.68
90639,24.584,74.467,3.68
90640,24.585,74.467,36.81
90642,24.588,74.467,36.8
90643,24.59,74.467,3.68
90644,24.591,74.467,36.79
90646,24.594,74.467,36.78
90647,24.595,74.467,3.68
90648,24.597,74.467,36.77
90649,24.598,74.467,3.68
90651,24.601,74.466,3.68
90652,24.603,74.466,36.75
90654,24.606,74.466,36.74
90656,24.609,74.466,36.73
90657,24.61,74.466,3.67
90659,24.613,74.466,3.67
90660,24.615,74.466,36.71
90662,24.618,74.466,36.7
90663,24.619,74.466,3.67
90664,24.621,74.466,36.69
90665,24.622,74.466,3.67
90667,24.625,74.466,3.67
90668,24.626,74.466,36.67
90669,24.628,74.466,3.67
90670,24.629,74.466,36.66
90671,24.631,74.466,3.67
90672,24.632,74.465,36.65
90673,24.634,74.465,3.66
90676,24.638,74.465,36.63
90677,24.64,74.465,3.66
90678,24.641,74.465,36.62
90679,24.643,74.465,3.66
90680,24.644,74.465,36.61
90681,24.646,74.465,66.0
90682,24.647,74.465,36.6
90684,24.65,74.465,36.59
90685,24.652,74.465,3.66
90686,24.653,74.465,36.58
90688,24.656,74.465,36.57
90689,24.657,74.465,3.66
90690,24.659,74.465,36.56
90691,24.66,74.465,3.66
90692,24.662,74.464,36.55
90693,24.663,74.464,3.65
90694,24.665,74.464,36.54
90695,24.666,74.464,3.65
90696,24.668,74.464,36.53
90697,24.669,74.464,3.65
90698,24.671,74.464,36.52
90699,24.672,74.464,3.65
90700,24.674,74.464,36.51
90701,24.675,74.464,65.0
90702,24.677,74.464,36.5
90703,24.678,74.464,3.65
90704,24.68,74.464,36.49
90705,24.681,74.464,3.65
90706,24.683,74.464,36.48
90707,24.684,74.464,3.65
90708,24.686,74.464,36.47
90710,24.688,74.464,36.46
90711,24.69,74.463,3.65
90712,24.691,74.463,36.45
90713,24.693,74.463,3.64
90714,24.694,74.463,36.44
90716,24.697,74.463,36.43
90717,24.699,74.463,3.64
90719,24.702,74.463,3.64
90720,24.703,74.463,36.41
90721,24.705,74.463,64.0
90722,24.706,74.463,36.4
90723,24.708,74.463,3.64
90724,24.709,74.463,36.39
90725,24.711,74.463,3.64
90726,24.712,74.463,36.38
90727,24.714,74.463,3.64
90728,24.715,74.463,36.37
90729,24.717,74.463,3.64
90731,24.719,74.463,3.64
90736,24.727,74.462,36.33
90737,24.728,74.462,3.63
90738,24.73,74.462,36.32
90740,24.733,74.462,36.31
90741,24.734,74.462,63.0
90742,24.736,74.462,36.3
90743,24.737,74.462,3.63
90744,24.739,74.462,36.29
90745,24.74,74.462,3.63
90746,24.742,74.462,36.28
90747,24.743,74.462,3.63
90748,24.745,74.462,36.27
90749,24.746,74.462,3.63
90752,24.75,74.461,36.25
90753,24.752,74.461,3.62
90754,24.753,74.461,36.24
90756,24.756,74.461,36.23
90758,24.759,74.461,36.22
90759,24.761,74.461,3.62
90760,24.762,74.461,36.21
90761,24.764,74.461,62.0
90762,24.765,74.461,36.2
90763,24.767,74.461,3.62
90765,24.77,74.461,3.62
90767,24.773,74.461,3.62
90768,24.774,74.461,36.17
90769,24.776,74.461,3.62
90770,24.777,74.461,36.16
90771,24.779,74.46,3.62
90773,24.781,74.46,3.61
90776,24.786,74.46,36.13
90778,24.789,74.46,36.12
90779,24.79,74.46,3.61
90781,24.793,74.46,61.0
90782,24.795,74.46,36.1
90783,24.796,74.46,3.61
90785,24.799,74.46,3.61
90786,24.801,74.46,36.08
90787,24.802,74.46,3.61
90789,24.805,74.46,3.61
90792,24.81,74.459,36.05
90795,24.814,74.459,3.6
90796,24.815,74.459,36.03
90797,24.817,74.459,3.6
90798,24.818,74.459,36.02
90799,24.82,74.459,3.6
90800,24.821,74.459,36.01
90801,24.823,74.459,3.0
90802,24.824,74.459,36.0
90803,24.826,74.459,3.6
90804,24.827,74.459,35.99
90806,24.83,74.459,35.98
90807,24.832,74.459,3.6
90808,24.833,74.459,35.97
90809,24.835,74.459,3.6
90811,24.838,74.459,3.6
90813,24.841,74.458,3.59
90814,24.842,74.458,35.94
90816,24.845,74.458,35.93
90817,24.846,74.458,3.59
90818,24.848,74.458,35.92
90819,24.849,74.458,3.59
90820,24.851,74.458,35.91
90821,24.852,74.458,59.0
90822,24.854,74.458,35.9
90823,24.855,74.458,3.59
90824,24.857,74.458,35.89
90825,24.858,74.458,3.59
90826,24.86,74.458,35.88
90827,24.861,74.458,3.59
90828,24.863,74.458,35.87
90829,24.864,74.458,3.59
90833,24.87,74.457,3.58
90835,24.873,74.457,3.58
90836,24.874,74.457,35.83
90837,24.876,74.457,3.58
90838,24.877,74.457,35.82
90839,24.879,74.457,3.58
90840,24.88,74.457,35.81
90841,24.882,74.457,58.0
90842,24.883,74.457,35.8
90843,24.885,74.457,3.58
90845,24.888,74.457,3.58
90846,24.889,74.457,35.78
90847,24.891,74.457,3.58
90848,24.892,74.457,35.77
90849,24.894,74.457,3.58
90851,24.897,74.457,3.58
90852,24.898,74.456,35.75
90853,24.0,74.456,3.57
90854,24.901,74.456,35.74
90855,24.903,74.456,3.57
90856,24.904,74.456,35.73
90857,24.905,74.456,3.57
90858,24.907,74.456,35.72
90859,24.908,74.456,3.57
90860,24.91,74.456,35.71
90862,24.913,74.456,35.7
90863,24.914,74.456,3.57
90864,24.916,74.456,35.69
90865,24.917,74.456,3.57
90866,24.919,74.456,35.68
90867,24.92,74.456,3.57
90868,24.922,74.456,35.67
90869,24.923,74.456,3.57
90870,24.925,74.456,35.66
90871,24.926,74.456,3.57
90872,24.928,74.455,35.65
90876,24.933,74.455,35.63
90877,24.935,74.455,3.56
90878,24.936,74.455,35.62
90879,24.938,74.455,3.56
90881,24.941,74.455,56.0
90882,24.942,74.455,35.6
90884,24.945,74.455,35.59
90885,24.947,74.455,3.56
90886,24.948,74.455,35.58
90887,24.95,74.455,3.56
90888,24.951,74.455,35.57
90889,24.953,74.455,3.56
90890,24.954,74.455,35.56
90891,24.956,74.454,3.56
90892,24.957,74.454,35.55
90893,24.959,74.454,3.55
90895,24.962,74.454,3.55
90896,24.963,74.454,35.53
90897,24.964,74.454,3.55
90898,24.966,74.454,35.52
90900,24.969,74.454,35.51
90901,24.97,74.454,55.0
90902,24.972,74.454,35.5
90903,24.973,74.454,3.55
90904,24.975,74.454,35.49
90905,24.976,74.454,3.55
90907,24.979,74.454,3.55
90908,24.981,74.454,35.47
90909,24.982,74.454,3.55
90910,24.984,74.454,35.46
90911,24.985,74.454,3.55
90912,24.987,74.453,35.45
90914,24.99,74.453,35.44
90915,24.991,74.453,3.54
90916,24.993,74.453,35.43
90917,24.994,74.453,3.54
90919,24.997,74.453,3.54
90920,24.998,74.453,35.41
90921,25.0,74.453,54.0
90922,25.001,74.453,35.4
90923,25.003,74.453,3.54
90924,25.004,74.453,35.39
90925,25.006,74.453,3.54
90926,25.007,74.453,35.38
90927,25.009,74.453,3.54
90928,25.0,74.453,35.37
90929,25.012,74.453,3.54
90930,25.013,74.453,35.36
90931,25.015,74.452,3.54
90932,25.016,74.452,35.35
90933,25.018,74.452,3.53
90934,25.019,74.452,35.34
90935,25.021,74.452,3.53
90936,25.022,74.452,35.33
90937,25.024,74.452,3.53
90938,25.025,74.452,35.32
90939,25.026,74.452,3.53
90940,25.028,74.452,35.31
90941,25.029,74.452,53.0
90942,25.031,74.452,35.3
90944,25.034,74.452,35.29
90946,25.037,74.452,35.28
90947,25.038,74.452,3.53
90948,25.0,74.452,35.27
90949,25.041,74.452,3.53
90951,25.044,74.451,3.53
90952,25.046,74.451,35.25
90953,25.047,74.451,3.52
90954,25.049,74.451,35.24
90955,25.0,74.451,3.52
90958,25.055,74.451,35.22
90959,25.056,74.451,3.52
90961,25.059,74.451,52.0
90962,25.0,74.451,35.2
90965,25.065,74.451,3.52
90966,25.066,74.451,35.18
90967,25.068,74.451,3.52
90968,25.069,74.451,35.17
90970,25.072,74.451,35.16
90971,25.074,74.451,3.52
90972,25.075,74.45,35.15
90973,25.077,74.45,3.51
90974,25.078,74.45,35.14
90975,25.0,74.45,3.51
90976,25.081,74.45,35.13
90977,25.083,74.45,3.51
90979,25.086,74.45,3.51
90980,25.087,74.45,35.11
90981,25.088,74.45,51.0
90982,25.0,74.45,35.1
90983,25.091,74.45,3.51
90986,25.096,74.45,35.08
90987,25.097,74.45,3.51
90988,25.099,74.45,35.07
90989,25.0,74.45,3.51
90990,25.102,74.45,35.06
90992,25.105,74.449,35.05
90993,25.106,74.449,3.5
90994,25.108,74.449,35.04
90995,25.109,74.449,3.5
90996,25.111,74.449,35.03
90997,25.112,74.449,3.5
90998,25.114,74.449,35.02
90999,25.115,74.449,3.5
91000,25.117,74.449,35.01
91001,25.118,74.449,3.0
91002,25.119,74.449,35.0
91004,25.122,74.449,34.99
91005,25.124,74.449,3.5
91006,25.125,74.449,34.98
91007,25.127,74.449,3.5
91008,25.128,74.449,34.97
91011,25.133,74.448,3.5
91012,25.134,74.448,34.95
91013,25.136,74.448,3.49
91014,25.137,74.448,34.94
91015,25.139,74.448,3.49
91016,25.14,74.448,34.93
91018,25.143,74.448,34.92
91020,25.146,74.448,34.91
91021,25.147,74.448,49.0
91023,25.15,74.448,3.49
91024,25.152,74.448,34.89
91025,25.153,74.448,3.49
91026,25.155,74.448,34.88
91027,25.156,74.448,3.49
91028,25.158,74.448,34.87
91029,25.159,74.448,3.49
91030,25.161,74.448,34.86
91031,25.162,74.448,3.49
91033,25.165,74.447,3.48
91034,25.167,74.447,34.84
91035,25.168,74.447,3.48
91036,25.17,74.447,34.83
91038,25.173,74.447,34.82
91039,25.174,74.447,3.48
91040,25.175,74.447,34.81
91041,25.177,74.447,48.0
91042,25.178,74.447,34.8
91043,25.18,74.447,3.48
91044,25.181,74.447,34.79
91045,25.183,74.447,3.48
91046,25.184,74.447,34.78
91047,25.186,74.447,3.48
91048,25.187,74.447,34.77
91049,25.189,74.447,3.48
91050,25.19,74.447,34.76
91051,25.192,74.447,3.48
91052,25.193,74.446,34.75
91055,25.198,74.446,3.47
91056,25.199,74.446,34.73
91057,25.201,74.446,3.47
91058,25.202,74.446,34.72
91059,25.203,74.446,3.47
91060,25.205,74.446,34.71
91061,25.206,74.446,47.0
91062,25.208,74.446,34.7
91063,25.209,74.446,3.47
91065,25.212,74.446,3.47
91066,25.214,74.446,34.68
91068,25.217,74.446,34.67
91069,25.218,74.446,3.47
91070,25.22,74.446,34.66
91071,25.221,74.445,3.47
91072,25.223,74.445,34.65
91073,25.224,74.445,3.46
91074,25.226,74.445,34.64
91075,25.227,74.445,3.46
91076,25.229,74.445,34.63
91077,25.23,74.445,3.46
91079,25.233,74.445,3.46
91081,25.236,74.445,46.0
91082,25.237,74.445,34.6
91083,25.239,74.445,3.46
91084,25.24,74.445,34.59
91086,25.243,74.445,34.58
91087,25.245,74.445,3.46
91089,25.248,74.445,3.46
91090,25.249,74.445,34.56
91092,25.252,74.444,34.55
91094,25.255,74.444,34.54
91095,25.257,74.444,3.45
91098,25.261,74.444,34.52
91099,25.262,74.444,3.45
91100,25.264,74.444,34.51
91101,25.265,74.444,45.0
91102,25.267,74.444,34.5
91103,25.268,74.444,3.45
91104,25.27,74.444,34.49
91106,25.273,74.444,34.48
91107,25.274,74.444,3.45
91108,25.276,74.444,34.47
91109,25.277,74.444,3.45
91111,25.28,74.444,3.45
91112,25.282,74.443,34.45
91113,25.283,74.443,3.44
91114,25.285,74.443,34.44
91115,25.286,74.443,3.44
91117,25.289,74.443,3.44
91118,25.29,74.443,34.42
91119,25.292,74.443,3.44
91120,25.293,74.443,34.41
91121,25.295,74.443,44.0
91122,25.296,74.443,34.4
91123,25.298,74.443,3.44
91125,25.301,74.443,3.44
91126,25.302,74.443,34.38
91127,25.304,74.443,3.44
91129,25.307,74.443,3.44
91130,25.308,74.443,34.36
91131,25.31,74.442,3.44
91133,25.313,74.442,3.43
91134,25.314,74.442,34.34
91135,25.316,74.442,3.43
91137,25.318,74.442,3.43
91138,25.32,74.442,34.32
91139,25.321,74.442,3.43
91141,25.324,74.442,43.0
91143,25.327,74.442,3.43
91144,25.329,74.442,34.29
91145,25.33,74.442,3.43
91146,25.332,74.442,34.28
91147,25.333,74.442,3.43
91148,25.335,74.442,34.27
91149,25.336,74.442,3.43
91150,25.338,74.442,34.26
91151,25.339,74.442,3.43
91153,25.342,74.441,3.42
91154,25.344,74.441,34.24
91155,25.345,74.441,3.42
91156,25.346,74.441,34.23
91158,25.349,74.441,34.22
91159,25.351,74.441,3.42
91160,25.352,74.441,34.21
91162,25.355,74.441,34.2
91163,25.357,74.441,3.42
91164,25.358,74.441,34.19
91165,25.36,74.441,3.42
91166,25.361,74.441,34.18
91167,25.363,74.441,3.42
91169,25.366,74.441,3.42
91170,25.367,74.441,34.16
91171,25.369,74.441,3.42
91172,25.37,74.44,34.15
91173,25.372,74.44,3.41
91174,25.373,74.44,34.14
91175,25.374,74.44,3.41
91176,25.376,74.44,34.13
91177,25.377,74.44,3.41
91178,25.379,74.44,34.12
91179,25.38,74.44,3.41
91180,25.382,74.44,34.11
91181,25.383,74.44,41.0
91182,25.385,74.44,34.1
91183,25.386,74.44,3.41
91185,25.389,74.44,3.41
91186,25.391,74.44,34.08
91187,25.392,74.44,3.41
91188,25.394,74.44,34.07
91189,25.395,74.44,3.41
91191,25.398,74.439,3.41
91192,25.0,74.439,34.05
91193,25.401,74.439,3.4
91194,25.402,74.439,34.04
91196,25.405,74.439,34.03
91197,25.407,74.439,3.4
91198,25.408,74.439,34.02
91199,25.41,74.439,3.4
91200,25.411,74.439,34.01
91201,25.413,74.439,3.0
91202,25.414,74.439,34.0
91203,25.416,74.439,3.4
91204,25.417,74.439,33.99
91205,25.419,74.439,3.4
91206,25.42,74.439,33.98
91207,25.422,74.439,3.4
91208,25.423,74.439,33.97
91209,25.425,74.439,3.4
91210,25.426,74.439,33.96
91211,25.428,74.439,3.4
91212,25.429,74.438,33.95
91213,25.43,74.438,3.39
91214,25.432,74.438,33.94
91215,25.433,74.438,3.39
91217,25.436,74.438,3.39
91218,25.438,74.438,33.92
91219,25.439,74.438,3.39
91220,25.441,74.438,33.91
91221,25.442,74.438,39.0
91222,25.444,74.438,33.9
91223,25.445,74.438,3.39
91225,25.448,74.438,3.39
91226,25.45,74.438,33.88
91227,25.451,74.438,3.39
91228,25.453,74.438,33.87
91229,25.454,74.438,3.39
91230,25.456,74.438,33.86
91231,25.457,74.438,3.39
91232,25.458,74.437,33.85
91233,25.46,74.437,3.38
91234,25.461,74.437,33.84
91238,25.467,74.437,33.82
91239,25.469,74.437,3.38
91240,25.47,74.437,33.81
91241,25.472,74.437,38.0
91242,25.473,74.437,33.8
91244,25.476,74.437,33.79
91245,25.478,74.437,3.38
91246,25.479,74.437,33.78
91247,25.481,74.437,3.38
91248,25.482,74.437,33.77
91250,25.485,74.437,33.76
91251,25.486,74.436,3.38
91252,25.488,74.436,33.75
91253,25.489,74.436,3.37
91254,25.491,74.436,33.74
91255,25.492,74.436,3.37
91256,25.494,74.436,33.73
91257,25.495,74.436,3.37
91258,25.497,74.436,33.72
91259,25.498,74.436,3.37
91260,25.0,74.436,33.71
91261,25.501,74.436,37.0
91262,25.503,74.436,33.7
91264,25.506,74.436,33.69
91265,25.507,74.436,3.37
91266,25.509,74.436,33.68
91268,25.512,74.436,33.67
91269,25.513,74.436,3.37
91270,25.515,74.436,33.66
91272,25.517,74.435,33.65
91273,25.519,74.435,3.36
91275,25.522,74.435,3.36
91276,25.523,74.435,33.63
91277,25.525,74.435,3.36
91278,25.526,74.435,33.62
91279,25.528,74.435,3.36
91280,25.529,74.435,33.61
91281,25.531,74.435,36.0
91282,25.532,74.435,33.6
91283,25.534,74.435,3.36
91284,25.535,74.435,33.59
91287,25.54,74.435,3.36
91288,25.541,74.435,33.57
91289,25.543,74.435,3.36
91290,25.544,74.435,33.56
91291,25.545,74.434,3.36
91292,25.547,74.434,33.55
91293,25.548,74.434,3.35
91294,25.55,74.434,33.54
91298,25.556,74.434,33.52
91300,25.559,74.434,33.51
91301,25.56,74.434,35.0
91303,25.563,74.434,3.35
91304,25.565,74.434,33.49
91305,25.566,74.434,3.35
91306,25.568,74.434,33.48
91308,25.571,74.434,33.47
91311,25.575,74.433,3.35
91312,25.576,74.433,33.45
91313,25.578,74.433,3.34
91314,25.579,74.433,33.44
91315,25.581,74.433,3.34
91316,25.582,74.433,33.43
91317,25.584,74.433,3.34
91318,25.585,74.433,33.42
91319,25.587,74.433,3.34
91320,25.588,74.433,33.41
91321,25.59,74.433,34.0
91324,25.594,74.433,33.39
91326,25.597,74.433,33.38
91327,25.599,74.433,3.34
91328,25.0,74.433,33.37
91329,25.601,74.433,3.34
91330,25.603,74.433,33.36
91331,25.604,74.433,3.34
91333,25.607,74.432,3.33
91334,25.609,74.432,33.34
91335,25.61,74.432,3.33
91336,25.612,74.432,33.33
91337,25.613,74.432,3.33
91338,25.615,74.432,33.32
91339,25.616,74.432,3.33
91340,25.618,74.432,33.31
91341,25.619,74.432,33.0
91343,25.622,74.432,3.33
91344,25.624,74.432,33.29
91345,25.625,74.432,3.33
91346,25.627,74.432,33.28
91348,25.629,74.432,33.27
91350,25.632,74.432,33.26
91351,25.634,74.431,3.33
91352,25.635,74.431,33.25
91354,25.638,74.431,33.24
91355,25.64,74.431,3.32
91356,25.641,74.431,33.23
91357,25.643,74.431,3.32
91358,25.644,74.431,33.22
91359,25.646,74.431,3.32
91360,25.647,74.431,33.21
91362,25.65,74.431,33.2
91363,25.652,74.431,3.32
91364,25.653,74.431,33.19
91365,25.655,74.431,3.32
91367,25.657,74.431,3.32
91368,25.659,74.431,33.17
91369,25.66,74.431,3.32
91370,25.662,74.431,33.16
91371,25.663,74.431,3.32
91372,25.665,74.43,33.15
91373,25.666,74.43,3.31
91374,25.668,74.43,33.14
91375,25.669,74.43,3.31
91376,25.671,74.43,33.13
91377,25.672,74.43,3.31
91378,25.674,74.43,33.12
91380,25.677,74.43,33.11
91381,25.678,74.43,31.0
91382,25.68,74.43,33.1
91383,25.681,74.43,3.31
91384,25.683,74.43,33.09
91385,25.684,74.43,3.31
91386,25.685,74.43,33.08
91388,25.688,74.43,33.07
91389,25.69,74.43,3.31
91390,25.691,74.43,33.06
91391,25.693,74.43,3.31
91392,25.694,74.429,33.05
91393,25.696,74.429,3.3
91394,25.697,74.429,33.04
91395,25.699,74.429,3.3
91396,25.0,74.429,33.03
91397,25.702,74.429,3.3
91398,25.703,74.429,33.02
91399,25.705,74.429,3.3
91400,25.706,74.429,33.01
91401,25.708,74.429,3.0
91402,25.709,74.429,33.0
91403,25.711,74.429,3.3
91404,25.712,74.429,32.99
91405,25.713,74.429,3.3
91406,25.715,74.429,32.98
91407,25.716,74.429,3.3
91408,25.718,74.429,32.97
91409,25.719,74.429,3.3
91411,25.722,74.429,3.3
91413,25.725,74.428,3.29
91414,25.727,74.428,32.94
91415,25.728,74.428,3.29
91416,25.73,74.428,32.93
91417,25.731,74.428,3.29
91418,25.733,74.428,32.92
91419,25.734,74.428,3.29
91420,25.736,74.428,32.91
91421,25.737,74.428,29.0
91422,25.739,74.428,32.9
91423,25.74,74.428,3.29
91425,25.743,74.428,3.29
91426,25.744,74.428,32.88
91427,25.746,74.428,3.29
91428,25.747,74.428,32.87
91429,25.749,74.428,3.29
91430,25.75,74.428,32.86
91434,25.756,74.427,32.84
91435,25.758,74.427,3.28
91436,25.759,74.427,32.83
91437,25.761,74.427,3.28
91438,25.762,74.427,32.82
91440,25.765,74.427,32.81
91441,25.767,74.427,28.0
91443,25.77,74.427,3.28
91444,25.771,74.427,32.79
91445,25.772,74.427,3.28
91447,25.775,74.427,3.28
91449,25.778,74.427,3.28
91450,25.78,74.427,32.76
91451,25.781,74.427,3.28
91452,25.783,74.426,32.75
91453,25.784,74.426,3.27
91455,25.787,74.426,3.27
91456,25.789,74.426,32.73
91457,25.79,74.426,3.27
91458,25.792,74.426,32.72
91459,25.793,74.426,3.27
91460,25.795,74.426,32.71
91461,25.796,74.426,27.0
91462,25.798,74.426,32.7
91464,25.0,74.426,32.69
91465,25.802,74.426,3.27
91466,25.803,74.426,32.68
91467,25.805,74.426,3.27
91469,25.808,74.426,3.27
91470,25.809,74.426,32.66
91471,25.811,74.425,3.27
91472,25.812,74.425,32.65
91473,25.814,74.425,3.26
91474,25.815,74.425,32.64
91475,25.817,74.425,3.26
91476,25.818,74.425,32.63
91477,25.82,74.425,3.26
91478,25.821,74.425,32.62
91479,25.823,74.425,3.26
91480,25.824,74.425,32.61
91481,25.826,74.425,26.0
91482,25.827,74.425,32.6
91483,25.828,74.425,3.26
91484,25.83,74.425,32.59
91485,25.831,74.425,3.26
91486,25.833,74.425,32.58
91487,25.834,74.425,3.26
91488,25.836,74.425,32.57
91489,25.837,74.425,3.26
91490,25.839,74.425,32.56
91491,25.84,74.425,3.26
91492,25.842,74.424,32.55
91494,25.845,74.424,32.54
91496,25.848,74.424,32.53
91497,25.849,74.424,3.25
91498,25.851,74.424,32.52
91499,25.852,74.424,3.25
91501,25.855,74.424,25.0
91503,25.858,74.424,3.25
91504,25.859,74.424,32.49
91505,25.861,74.424,3.25
91507,25.864,74.424,3.25
91508,25.865,74.424,32.47
91509,25.867,74.424,3.25
91510,25.868,74.424,32.46
91511,25.87,74.424,3.25
91512,25.871,74.423,32.45
91513,25.873,74.423,3.24
91515,25.876,74.423,3.24
91516,25.877,74.423,32.43
91517,25.879,74.423,3.24
91518,25.88,74.423,32.42
91519,25.882,74.423,3.24
91520,25.883,74.423,32.41
91521,25.885,74.423,24.0
91522,25.886,74.423,32.4
91523,25.887,74.423,3.24
91524,25.889,74.423,32.39
91525,25.89,74.423,3.24
91527,25.893,74.423,3.24
91528,25.895,74.423,32.37
91530,25.898,74.423,32.36
91531,25.899,74.422,3.24
91532,25.901,74.422,32.35
91533,25.902,74.422,3.23
91534,25.904,74.422,32.34
91536,25.907,74.422,32.33
91537,25.908,74.422,3.23
91538,25.91,74.422,32.32
91539,25.911,74.422,3.23
91541,25.914,74.422,23.0
91542,25.916,74.422,32.3
91543,25.917,74.422,3.23
91544,25.918,74.422,32.29
91545,25.92,74.422,3.23
91546,25.921,74.422,32.28
91547,25.923,74.422,3.23
91549,25.926,74.422,3.23
91552,25.93,74.421,32.25
91553,25.932,74.421,3.22
91554,25.933,74.421,32.24
91555,25.935,74.421,3.22
91556,25.936,74.421,32.23
91557,25.938,74.421,3.22
91558,25.939,74.421,32.22
91559,25.941,74.421,3.22
91561,25.944,74.421,22.0
91562,25.945,74.421,32.2
91563,25.947,74.421,3.22
91564,25.948,74.421,32.19
91565,25.949,74.421,3.22
91566,25.951,74.421,32.18
91567,25.952,74.421,3.22
91568,25.954,74.421,32.17
91569,25.955,74.421,3.22
91570,25.957,74.421,32.16
91571,25.958,74.421,3.22
91572,25.96,74.42,32.15
91573,25.961,74.42,3.21
91575,25.964,74.42,3.21
91576,25.966,74.42,32.13
91577,25.967,74.42,3.21
91579,25.97,74.42,3.21
91580,25.972,74.42,32.11
91581,25.973,74.42,21.0
91582,25.975,74.42,32.1
91583,25.976,74.42,3.21
91584,25.978,74.42,32.09
91585,25.979,74.42,3.21
91586,25.98,74.42,32.08
91588,25.983,74.42,32.07
91589,25.985,74.42,3.21
91590,25.986,74.42,32.06
91591,25.988,74.419,3.21
91593,25.991,74.419,3.2
91594,25.992,74.419,32.04
91595,25.994,74.419,3.2
91596,25.995,74.419,32.03
91597,25.997,74.419,3.2
91598,25.998,74.419,32.02
91599,26.0,74.419,3.2
91600,26.001,74.419,32.01
91602,26.004,74.419,32.0
91604,26.007,74.419,31.99
91605,26.009,74.419,3.2
91606,26.0,74.419,31.98
91607,26.011,74.419,3.2
91608,26.013,74.419,31.97
91609,26.014,74.419,3.2
91610,26.016,74.419,31.96
91611,26.017,74.419,3.2
91612,26.019,74.418,31.95
91613,26.0,74.418,3.19
91614,26.022,74.418,31.94
91615,26.023,74.418,3.19
91616,26.025,74.418,31.93
91617,26.026,74.418,3.19
91618,26.028,74.418,31.92
91620,26.031,74.418,31.91
91621,26.032,74.418,19.0
91622,26.034,74.418,31.9
91624,26.037,74.418,31.89
91625,26.038,74.418,3.19
91626,26.0,74.418,31.88
91627,26.041,74.418,3.19
